candidate	corpus	error_type	error_position	corrupted_form_valid	detectable	silent_error	decoded_unit_matches	measurement
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	42	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	84	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	166	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	42	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	84	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	166	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	42	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	84	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	166	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	42	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	84	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	166	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	42	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	84	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	166	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	42	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	84	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	166	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	42	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	84	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	166	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	48	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	96	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	48	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	96	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	190	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	96	false	true	false	true	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	48	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	96	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	190	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_MERGE	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	48	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	96	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Astafiev	TOKEN_SPLIT	190	false	true	false	false	frozen valid-form dictionary; no oracle error location
